Time,ModBitCount,CipherBitCount
3189920,392,17
3275500,377,17
3513680,383,26
3808880,423,9
3155220,404,17
3400820,409,9
3311460,417,17
3230080,394,17
3196440,393,9
3456600,388,9
3432920,373,39
3676520,406,17
3514780,408,9
3699260,387,17
3478320,418,17
3372620,405,17
3459800,395,17
3425020,398,17
3761220,414,17
3391280,401,17
3457640,375,17
3555760,420,17
3358580,380,9
3411100,399,17
3546560,414,26
3375020,408,9
3397340,405,9
3327160,386,9
3396220,415,9
3388920,420,34
3311200,391,17
3382660,416,9
3321940,426,17
3435000,399,9
3399680,398,17
3359200,368,9
3525960,410,17
3551640,390,9
3362860,415,26
3457560,415,17
3414100,374,26
3392340,410,17
3534300,413,17
3537580,386,34
3300760,381,17
3523580,412,17
3441620,422,26
3482220,421,17
3488900,411,34
3598180,422,17
3711060,397,26
3599600,403,39
3591680,402,17
3477420,417,17
3536800,399,39
3451180,384,17
3634740,377,17
3341740,401,34
3743160,395,39
3540260,403,26
3483160,409,9
3727800,404,17
3607100,386,9
3524880,396,26
3560560,411,17
3557280,401,34
3443840,419,26
3366100,390,34
3420180,418,34
3441700,389,9
3472200,413,34
3390420,401,17
3349860,403,17
3412600,389,26
3279200,395,26
3411880,430,26
3546320,394,17
3453480,404,17
3601760,409,26
3396640,410,17
3421680,407,26
3549520,389,26
3458640,389,17
3388880,448,9
3490100,397,26
3530700,399,39
3438400,394,17
3381540,393,9
3475320,416,17
3483900,434,9
3507540,410,9
3561820,414,17
3429520,394,26
3476120,412,17
3355820,418,17
3589280,425,17
3376260,390,17
3422420,398,34
3478320,401,17
3475220,428,9
3411220,395,39
3609840,426,26
3554000,402,9
3575820,380,17
3557400,389,9
3693100,409,26
3605440,389,17
3535340,413,34
3634760,400,17
3552360,409,17
3631380,404,26
3686640,423,9
3457140,383,26
3611600,409,9
3610660,394,17
3374160,385,26
3392600,443,26
3360360,385,34
3587900,373,39
3798440,404,34
3703240,419,26
3392560,397,17
3317180,436,34
3534320,397,34
3600740,376,9
3671580,408,17
3516200,422,9
3354360,422,17
3441180,388,26
3585920,415,51
3428060,385,26
3386860,389,26
3391040,416,17
3360980,387,9
3687740,382,17
3565520,419,9
3428400,392,9
3391140,434,26
3621220,414,26
3463680,395,9
3435320,396,9
3585220,385,9
3304560,381,9
3341800,421,17
3361140,396,9
3474260,410,17
3435620,394,26
3520560,369,17
3368940,431,26
3392760,405,17
3279100,437,26
3435660,414,34
3527780,399,17
3699300,423,17
3639900,423,17
3421920,424,26
3383380,438,9
3345780,411,9
3683000,394,26
3435660,423,26
3277420,404,17
3301320,397,26
3490740,391,17
3399200,405,9
3361860,394,17
3468520,386,34
3422440,412,9
3468960,419,17
3391780,410,9
3524780,407,34
3304620,426,9
3461720,411,17
3242260,397,17
3402760,420,34
3433680,389,9
3593060,393,17
3357760,424,9
3376100,420,17
3394600,422,39
3447620,418,26
3441020,400,26
3421860,444,26
3520100,419,34
3362860,383,9
3508580,411,17
3569000,413,39
3426420,411,17
3637980,400,17
3565700,410,26
3472580,393,34
3618320,409,17
3537100,411,17
3845180,407,26
3742500,412,26
3534880,429,17
3684000,398,9
3468660,408,17
3583560,401,9
3627180,440,9
3598420,417,17
3557640,412,9
3430660,429,17
3523140,413,9
3395500,442,17
3356460,405,34
3448020,410,26
3658020,416,17
3422200,403,51
3521600,407,26
3477720,424,17
3503700,405,26
3420960,409,17
3336820,393,17
3424500,412,17
3362600,399,26
3466780,423,17
3499260,398,34
3344260,408,9
3525560,399,17
3499300,405,9
3612520,404,17
3465740,387,9
3508400,422,9
3516940,398,26
3611720,406,17
3555220,432,26
3457300,431,9
3465460,416,17
3596860,408,9
3385780,380,34
3564080,421,17
3401240,411,17
3472880,418,9
3529100,413,17
3446540,418,9
3391920,403,9
3416960,414,17
3532100,431,9
3370500,420,26
3568180,427,9
3482760,397,9
3337280,430,26
3514220,412,17
3515520,404,9
3656700,400,17
3344380,391,9
3458560,417,17
3599440,413,26
3537720,411,26
3467000,410,9
3688600,431,17
3686840,426,26
3387180,425,17
3342260,415,17
3484660,425,17
3460460,427,17
4354200,423,17
4368720,419,9
3858740,420,26
3576780,424,9
3532960,426,9
3640920,413,17
3627980,401,17
3349240,420,9
3568400,397,17
3398380,403,17
3515580,401,9
3411080,407,17
3441700,407,34
3484680,426,17
3297620,422,34
3276240,425,17
3364060,409,17
3690400,416,9
3665440,418,9
3547420,418,17
3442000,406,17
3419040,397,34
3575540,431,9
3520600,422,17
3422320,411,17
3652020,418,9
3426580,417,9
3417940,410,9
3425500,410,26
3401300,438,17
3452680,414,26
3450760,411,17
3436100,416,9
3359520,401,17
3314220,428,26
3529480,408,17
3433140,435,9
3515840,415,9
3456320,428,9
3360480,403,9
3559380,400,9
3582720,436,17
3668500,403,34
3726340,436,17
3483580,392,17
3609020,452,9
3598100,416,17
3754840,416,9
3612800,402,9
3659500,433,9
3696440,384,26
3642820,393,17
3584380,432,17
3726040,428,26
3615780,411,9
3439040,422,17
3540020,415,17
3514100,394,9
3454240,391,17
3481820,385,9
3493420,393,26
3370700,411,17
3486840,434,17
3673800,417,26
3637980,432,34
3435640,399,9
3369420,406,9
3428980,419,62
3488500,404,26
3493380,423,17
3485000,420,62
3386180,428,17
3590840,413,26
3507480,401,9
3526740,418,17
3581580,401,34
3613960,417,17
3471060,412,17
3439400,407,9
3560220,420,17
3319080,426,9
3470140,419,17
3553560,425,9
3811620,426,26
3603520,429,17
3603700,407,34
3595720,406,26
3551200,410,17
3574160,393,26
3588360,426,39
3495500,401,17
3426580,419,34
3567600,429,34
3504520,405,17
3569800,424,26
3581200,405,17
3605020,419,17
3626440,399,9
3614660,413,26
3488160,402,17
3456560,406,9
3394860,392,17
3508260,423,34
3430980,446,17
3289680,423,26
3389520,415,17
3430220,440,17
3576380,404,9
3647300,443,26
3554980,420,17
3527720,392,9
3502800,417,9
3420060,428,9
3523740,412,17
3428080,419,26
3350480,409,17
3387540,412,17
3342220,394,9
3435560,433,39
3383360,391,26
3525760,408,9
3364740,425,17
3488940,414,17
3414680,430,17
3390940,441,17
3401560,407,17
3489160,410,17
3378160,439,9
3385380,403,17
3356380,425,17
3376760,415,34
3384960,412,9
3480640,410,26
3338100,425,34
3439160,454,17
3434180,406,34
3262480,421,9
3613160,428,26
3519520,413,17
3537580,425,17
3554620,451,17
3603180,418,9
3679240,412,34
3720340,420,26
3792960,421,26
3718360,423,17
3950800,409,9
3719220,443,17
3617260,386,26
3697300,425,26
3880840,442,9
3794120,418,17
4044560,424,34
3814240,431,17
3940140,406,34
3777020,406,17
3791380,443,26
3857180,404,9
3749660,398,9
3890960,415,9
5324720,399,17
4480960,431,17
4095460,414,51
3811600,431,17
4073760,436,26
3918640,401,17
3916700,416,17
3717400,415,17
3813900,432,17
3781760,436,9
3760540,413,9
3983420,419,17
3936000,419,26
3705080,421,17
3625520,412,17
3702100,400,9
3890000,412,17
3779020,413,17
3883680,427,9
3876220,416,26
3688720,431,9
3905280,424,17
3851660,441,17
3650500,408,17
3959140,405,26
3731060,429,17
3721620,414,9
3626720,412,17
3886320,429,26
3676300,431,17
4001420,395,9
3695320,429,17
3747580,414,26
3630060,427,26
3652660,428,17
3711480,414,17
3695120,413,17
3599840,415,17
3771820,431,17
3840960,420,34
3769920,426,9
3734840,411,9
3924700,405,17
3846680,401,9
3704300,431,34
3953620,434,17
3626360,438,17
3724380,449,17
3712440,433,9
3843380,414,17
4043020,418,26
3788340,439,9
4604740,460,26
5821080,418,9
3906240,408,9
3590880,419,17
3521000,403,17
3831100,419,17
3903300,438,9
3773180,416,26
4013440,436,17
3801900,407,17
3824940,403,9
3900540,428,9
3950360,417,17
4065620,450,26
3875080,418,17
3917320,426,9
3697260,411,34
3792020,414,34
3536040,426,17
3845060,428,9
3899760,415,9
3799220,426,9
3818200,414,17
3723160,428,17
3760160,425,17
3969160,433,17
3942080,444,9
3536960,425,9
3931980,415,9
3714320,441,17
3690140,400,17
3635800,432,17
3853580,417,26
3675820,414,9
3703280,415,17
3795620,422,26
3844520,422,9
3786160,416,17
3636140,408,17
3715560,417,17
3819460,427,17
3688820,449,26
3631980,415,26
3719140,399,9
3689240,430,34
3777600,440,17
3647840,408,9
3723000,435,17
3600260,426,26
3688360,416,9
3712320,428,17
3833180,434,26
3948020,396,17
3617740,424,17
3864640,399,9
3694940,417,17
3756200,424,26
3751880,400,17
3719580,420,26
3628560,450,17
3773520,394,26
3946200,401,26
4792760,417,17
4182400,415,9
3645600,404,17
3676100,411,17
3859940,450,17
3830020,396,17
4066420,429,17
4052820,453,26
3738780,444,17
3802880,429,9
3826060,401,26
3863460,413,17
3616520,429,34
3692020,412,34
3816360,428,17
3916200,406,26
3934160,426,26
3731700,408,9
3914900,403,17
3942460,434,34
3954940,428,26
3814280,405,26
3854640,397,34
4039420,427,9
4028160,412,17
4031680,439,34
3767320,434,26
4090120,422,9
3849480,423,9
3666320,433,17
4022160,439,9
3930180,431,26
3947660,428,26
4025900,407,26
3966240,433,17
3701920,411,26
3887160,449,26
3959600,428,17
3736560,419,9
3806740,424,26
3691840,421,9
3835660,434,17
3911420,427,17
3715200,436,17
3965300,404,26
3809320,428,26
3954800,412,9
3950280,417,17
3807680,421,17
4061280,424,9
3849920,411,34
4099320,435,34
4223400,431,17
3814040,415,17
3730220,452,17
3917880,392,17
3680980,422,17
3889520,410,9
3672160,426,26
3840980,427,34
3677100,411,26
3782660,410,17
3791300,438,17
3968700,455,26
4043280,414,26
3976380,441,34
3781160,425,26
3704560,446,9
3842520,447,17
3872800,411,26
3653460,439,26
3777500,394,17
3983580,426,17
3807480,455,26
3924320,407,34
3743200,433,26
3673880,427,9
3920140,453,17
3900260,437,26
4015660,423,17
3946520,405,34
3900040,432,26
3975880,418,26
3818820,425,17
3905580,464,26
3788180,415,17
4122100,443,9
3968740,418,9
3665000,443,9
3932700,444,34
3716460,422,26
3753520,430,26
3650560,427,17
4015160,435,17
3961580,413,26
3999900,423,9
3800680,447,17
3734440,429,39
4177960,426,9
3768580,414,9
4023680,393,26
3883220,429,17
3737560,433,26
3907080,442,17
3964100,414,17
3826560,445,17
3917140,439,9
4026920,417,17
3724840,411,9
3721420,414,17
3847040,453,9
3723380,437,17
3757500,469,17
3716700,406,17
3627500,433,34
3739920,418,17
3929460,407,39
3665820,417,9
3949740,439,17
3804220,420,26
3763660,428,9
3799420,434,9
3753780,442,26
3833500,406,34
3907600,429,26
4372800,449,17
3880640,429,17
3933200,429,17
3912780,446,9
4115260,427,9
3735240,442,9
3780060,435,26
3935780,451,17
3915200,428,17
3815460,414,9
3831740,415,17
3730060,414,26
3970680,416,17
3906920,441,26
3805900,423,26
3734880,419,39
4097500,437,39
4096080,442,26
3906100,403,34
3938560,418,17
3955600,406,17
3984620,437,9
3826220,458,26
3887820,458,17
4008260,442,9
4188960,437,17
3935760,407,17
3758600,441,17
4169020,422,26
3975920,431,17
3761320,438,26
4002440,409,17
4025620,425,17
3728000,437,17
3886560,443,17
3902200,447,34
3961860,422,26
4073980,413,9
4038920,436,17
3944760,450,17
3974540,436,17
4208860,451,9
4747160,430,9
4790720,433,26
4163060,419,26
3886120,404,26
5345080,431,9
4005780,460,9
3806400,419,9
3662800,438,9
3838980,413,26
3828220,424,26
3922040,423,26
3747600,432,17
3892260,435,17
3877140,444,17
3932940,412,17
3822360,416,9
3962600,433,26
3784080,419,17
3749700,410,26
3860340,422,34
3796960,436,17
3758280,435,26
3873520,446,9
3967900,413,26
3844600,438,17
3625440,415,26
4112540,439,17
3861480,466,17
4164280,419,9
3841180,444,9
3735360,409,17
3778260,423,9
3785260,431,9
4101900,431,26
4023820,428,26
4668820,455,34
3720500,418,26
3935900,428,26
3828640,427,17
3855640,417,17
3870200,421,34
3801620,398,9
3741420,441,17
3731400,435,17
3763680,429,26
3828100,426,26
3777420,422,26
3620180,426,9
3895200,425,26
3807120,420,17
3773240,419,9
4002060,427,26
3949420,404,17
4020700,411,34
3842820,421,9
3899380,423,26
3863960,448,9
3771520,439,17
3989600,460,17
4032940,439,9
3975260,442,26
3945900,432,26
3957000,403,9
3963660,436,26
3997160,396,26
3947340,425,34
3834640,446,17
3819720,416,26
3851340,425,17
3931520,434,34
4030640,448,17
3887200,442,17
3899500,441,17
3733180,432,17
3987240,435,26
3805780,432,17
3864540,447,34
3869240,435,17
3750920,421,17
3808520,432,26
4305740,451,17
4170700,434,9
4111580,446,17
4001800,453,17
4392880,415,17
4002520,415,34
4067120,423,17
3990940,445,34
4013160,434,26
4024640,418,17
3998880,418,17
4193460,439,9
4234260,452,17
4048440,455,17
3932240,431,9
3993320,429,17
4017560,429,9
3975260,450,9
3974780,433,34
4123240,444,26
4074840,423,26
4320120,425,9
4340640,434,17
4207060,425,26
3999420,411,17
4037780,445,9
3891040,401,9
4009260,414,9
4277180,457,9
4213620,420,17
4201120,436,17
4045980,455,34
4135420,459,9
4217040,445,17
4062540,435,9
3961040,441,26
4050300,459,17
4076100,399,17
4174360,442,17
4235220,437,17
3969660,436,9
4207800,460,17
4015480,432,9
4104060,463,17
4289140,415,34
4073940,426,34
4052320,423,26
4212380,426,17
4129160,446,17
4138060,444,9
4153140,424,9
4126600,436,34
4190580,433,9
3895520,423,26
4247340,446,17
4003920,428,17
4249400,419,26
4083920,397,17
4289020,431,17
4162760,426,9
4210100,424,26
4129120,455,17
4070200,445,17
4031920,426,9
4219360,434,34
4161540,428,17
4049360,444,17
4322920,439,17
4110260,459,51
4110780,439,26
4076680,431,17
4073960,439,26
4184320,441,9
4160640,429,9
4209460,448,17
4180400,444,9
4262960,434,26
4070180,420,9
4077280,437,26
4109400,468,34
4174180,439,17
4194260,450,17
4119600,411,9
4151040,444,17
4172720,459,26
4047920,444,26
4114740,431,17
4116200,428,17
4135360,402,26
4143240,413,26
4171140,431,17
4106880,434,9
4104520,432,34
4174060,430,9
4312160,435,17
4123700,425,9
4064820,448,17
4167600,416,9
4210880,435,9
4093460,433,26
4104200,408,17
4375540,441,17
4099520,458,9
4374540,463,9
4212860,426,17
4016960,444,34
4159580,453,34
4014420,455,9
4149020,430,39
3931980,398,17
4126260,451,17
4195100,419,26
4054180,448,17
4154080,437,26
4168480,460,34
4252640,443,26
4190180,421,34
4148520,427,17
4101340,448,17
4317160,454,26
4377240,461,26
4238640,443,26
4130820,453,9
4272200,436,26
4197540,418,9
4287920,410,9
4195540,437,17
4235500,439,26
4091740,451,17
4341600,424,34
4249540,428,9
4096160,444,9
4060540,469,34
4428980,425,17
4113600,434,17
4109480,440,9
4091040,400,17
4152360,425,9
4211480,419,26
4152180,442,26
4031900,426,9
4087360,444,17
4009620,438,9
4081900,434,34
4252000,448,9
4370180,451,26
4175300,457,17
4269040,440,17
4099720,441,17
4247660,450,34
4180000,459,9
4214660,435,9
4227360,448,39
4110020,453,17
4453840,444,39
4238520,468,9
4195000,433,26
4145600,444,9
4114920,420,9
4003640,449,17
3985220,452,17
4060980,421,17
4275720,445,26
4199180,461,17
4086800,461,17
4237940,440,17
4211600,451,9
4072420,440,9
4144400,434,26
4218620,461,9
4057640,448,17
4267280,429,17
4219180,436,39
4037640,438,26
4138400,425,26
4225800,441,17
4207460,455,26
4255340,437,9
4215400,420,26
4047500,447,9
4128520,426,26
4161480,444,26
4115280,431,26
4156120,432,17
4155660,449,9
4130480,448,17
4155760,430,9
4209000,450,34
4060380,442,9
4090560,450,17
4160160,426,26
4264180,432,17
4278760,430,17
4143600,417,17
4219240,428,9
4272900,458,9
4162100,437,17
4189220,445,17
4182160,451,9
4250700,430,9
4261540,452,17
4170640,441,9
4270020,442,17
4276680,481,17
4132720,418,26
4399880,475,9
4231300,431,26
4242520,420,26
4233380,426,26
4129020,449,9
4218160,451,9
4069780,453,9
4052100,443,17
4080360,451,34
4242480,430,17
4383260,440,17
4222820,438,17
4196000,431,26
4263120,432,17
4254720,444,17
4277220,436,17
4414160,445,26
4277820,442,17
4208700,432,26
4255060,460,17
4199220,435,34
4518200,449,17
4176700,427,26
4478340,466,26
4252860,430,26
4324080,457,17
4488120,446,26
4389380,447,17
4305540,446,9
4237540,450,34
4326180,418,26
4160400,459,17
4251540,450,17
4180180,421,17
4278060,431,26
4233100,426,9
4062800,472,26
4365380,446,17
4256240,448,17
4222980,420,26
4130900,454,39
4248880,451,17
4085000,452,26
4274060,434,9
4262360,421,17
4279580,454,9
4067080,437,9
4260600,445,17
4132180,423,9
3984520,453,26
4124960,435,9
4171040,457,17
4199420,416,9
4226840,444,17
3920640,432,17
4249800,438,9
4258380,450,17
4283000,439,9
4235480,420,9
4190440,473,17
4149160,452,26
4023140,426,17
4190140,420,39
4207140,438,26
4304240,444,9
4216280,449,9
4224680,449,17
4169560,443,17
4212840,434,17
4111760,428,26
4234440,452,17
4298360,444,9
4275380,455,34
4177100,428,34
4177840,453,34
4309120,468,9
4221940,431,9
4211300,445,17
4280280,449,34
4290300,426,26
4178300,431,34
4400000,457,17
4392820,437,9
4338780,421,17
4215940,451,9
4277300,470,26
4158700,462,9
4261520,446,9
4205240,441,9
4433780,456,17
4010120,443,9
4070100,464,26
4184260,431,17
4245480,458,17
4354960,466,9
4155700,412,17
4255180,457,17
4092100,447,9
4363880,453,17
4327480,433,17
4004620,432,17
4216320,455,26
4267760,447,9
4258740,448,26
4322080,444,9
4265460,437,17
4298440,466,17
4275960,444,9
4151400,447,17
4072780,438,9
4203520,431,26
4524920,454,9
4994280,452,26
5583200,444,17
4283180,477,17
3944100,454,34
4146180,457,26
4075740,450,26
4132740,451,17
4254860,471,9
4177000,419,17
4073340,433,34
4238560,456,9
4165420,444,9
4325180,433,9
4246500,419,9
4194440,446,17
4360040,422,26
4222180,453,17
4066820,418,9
4323420,451,17
4248280,458,9
4254200,479,9
4149600,441,17
4292300,452,17
4200200,452,17
4293540,440,26
4114080,457,17
4031200,440,9
4228640,482,17
4165420,468,26
4011880,434,17
4226840,453,17
4234640,452,17
4208400,423,17
4190260,461,17
4411660,454,17
4363080,448,9
4333340,455,26
4183140,449,17
4308880,443,9
4209400,439,17
4418200,442,26
4241280,462,26
4151260,472,17
4258860,429,17
4159480,417,17
4097640,454,17
4145600,437,17
4062600,435,17
4269180,441,17
4215080,473,26
4160720,431,26
4029060,446,9
4178120,437,17
4245200,458,26
4220600,423,26
4218120,456,9
4218620,461,26
4107320,444,17
4166700,444,17
4230360,455,17
4132280,470,26
4214420,449,26
4274500,470,26
4123740,450,34
4231880,451,17
4135420,461,26
4211700,448,17
4451560,482,17
4202940,480,39
4336540,421,34
4489340,446,17
4392000,429,17
4411340,437,26
4407740,484,9
4352080,454,9
4464220,465,17
4504680,456,17
4324140,469,17
4168380,454,17
4474080,477,26
4412580,460,26
4387520,462,9
4330820,457,34
4294700,456,17
4419940,445,9
4478060,460,34
4487600,428,17
4382420,453,17
4384640,431,26
4450800,462,17
4504880,458,17
4488700,468,17
4469280,457,9
4492680,457,17
4577560,444,9
4278500,432,34
4563700,447,26
4703920,478,17
4643980,448,17
4707540,446,17
4582640,467,17
4415140,447,17
4439720,436,17
4482600,458,26
4496480,463,17
4417540,430,17
4240320,477,17
4502840,473,9
4524240,465,26
4529160,470,26
4779820,468,9
4231280,449,9
4550380,452,9
4435160,453,9
4576900,453,17
4535740,467,17
4445140,448,17
4428740,434,26
4563240,461,17
4450400,460,9
4610260,447,9
4468500,474,17
4325520,473,17
4391120,460,17
4562660,472,9
4530800,437,34
4660280,450,26
4614320,446,26
4398540,415,9
4537400,462,17
4498420,477,17
4505840,456,9
4371440,432,26
4436760,456,9
4524900,458,17
4441400,451,17
4243680,445,9
4452000,409,17
4416480,448,9
4533480,450,26
4751660,492,17
4528360,466,26
4399020,459,26
4520960,447,17
4609100,444,26
4429960,446,9
4697600,435,9
4418920,444,17
4520720,463,17
4508860,453,17
4565840,471,26
4499700,453,17
4369320,487,26
4625520,452,9
4577040,468,17
4495620,456,9
4498860,461,9
4441640,451,17
4482900,459,26
4315060,447,17
4560780,429,17
4603560,435,17
4703420,454,17
4572200,446,26
4407560,453,17
4348640,463,17
4728000,452,26
4567940,446,26
4522200,439,17
4580780,466,34
4452320,431,26
4599740,459,17
4707020,447,17
4376040,464,9
4517500,444,9
4460780,456,17
4589940,456,26
4269560,461,9
4734600,482,9
4502280,490,9
4454500,463,9
4450020,481,9
4518340,461,17
4373700,466,17
4594780,442,26
4393600,459,26
4449600,451,9
4615100,443,26
4483740,441,26
4323860,472,17
4694640,431,34
4773860,433,9
4690880,452,9
4754120,493,9
4743780,473,26
4765640,460,26
4616980,453,9
4709640,447,26
4574880,465,26
4388780,446,9
4642080,466,9
4845820,435,17
4520640,440,34
4608600,470,17
4662220,441,17
4667040,479,9
4539780,421,34
4569740,451,9
4435840,430,17
4332700,441,9
4490300,451,9
4468980,441,17
4514840,441,9
4503660,469,17
4556120,442,17
4457060,475,34
4317280,474,9
4565780,449,17
4602120,424,17
4535100,450,9
4617940,444,26
4639700,461,9
4556920,452,9
4502640,452,17
4534520,457,17
4670740,485,17
4519720,478,26
4596560,457,17
4693980,456,17
4395880,457,17
4653780,453,17
4599920,456,9
4492140,440,34
4580260,448,26
4547920,448,17
4441380,431,17
4539560,465,17
4610760,468,17
4472340,476,9
4494480,458,17
4633320,459,26
4441740,405,34
4558180,464,17
4643720,462,17
4617760,456,17
4633700,446,26
4601960,472,26
4582920,431,17
4580420,434,26
4633040,444,39
4715220,451,17
4447900,467,17
4340340,456,26
4473180,436,26
4367020,469,17
4387400,460,9
4681260,473,9
4634300,429,17
4658460,449,17
4516040,465,26
4696940,444,17
4398460,473,9
4413900,427,17
4419260,472,9
4394140,458,26
4489160,455,17
4530360,449,17
4411440,463,17
4554060,460,26
4791580,454,17
4610680,451,17
4596660,452,39
4662480,471,26
4497980,471,26
4439560,460,17
4481700,441,17
4591620,444,9
4650800,452,17
4505780,455,17
4506520,484,26
4456100,476,9
4410500,453,17
4714420,487,9
4394900,448,26
4648240,463,17
4696020,444,9
4639840,451,9
4487180,440,17
4662840,478,26
4620320,458,17
4623180,441,17
4515460,485,9
4518060,457,26
4410560,430,26
4542900,458,9
4626940,478,26
4420440,456,26
4710040,448,9
4618400,460,26
4730920,452,17
4676960,449,26
4521980,429,17
5164200,468,17
4740180,452,34
4620700,451,9
4591220,448,26
4582140,473,17
4488300,444,34
4518420,460,34
4587200,447,9
4413080,472,26
4544020,450,9
4464740,450,26
4755100,489,9
4661020,464,9
4564120,499,17
4671960,475,9
4739920,469,26
4421040,433,17
4508280,473,26
4667920,479,17
4711460,457,34
4578780,459,17
4599240,457,34
4690240,476,9
4400540,459,9
4659200,456,9
4532200,459,26
4543220,452,17
4613680,476,9
4455320,470,9
4603560,454,17
4652520,448,17
4621440,480,17
4429080,458,9
4592620,443,17
4700880,448,9
4974540,480,9
4648480,452,26
4703060,462,9
4704380,449,39
4732260,459,17
4565400,478,26
4663040,453,9
4655380,452,9
4632880,453,26
4651160,456,26
4604700,474,9
4599760,472,26
4586660,463,26
4596240,450,17
4338320,450,26
4570440,459,9
4497740,466,17
4674040,453,34
4597680,467,17
4641300,466,26
4605220,460,9
4587900,467,34
4439840,434,17
4678160,475,17
4539920,491,26
4715380,417,17
4415680,460,17
4545660,433,17
4663700,457,17
4639860,470,17
4540640,464,9
4542700,488,17
4515980,460,17
4768920,493,17
4575660,454,9
4530460,443,9
4603720,471,9
4594680,457,26
4457560,476,17
4406580,436,17
4578020,480,34
4405380,430,17
4559980,460,17
4537360,454,9
4556680,495,26
4613980,462,34
4581820,446,26
4693080,461,17
4538920,451,17
4736820,473,9
4572220,454,17
4718040,470,26
4493280,471,39
4452720,480,26
4716680,465,26
4621020,469,26
4406940,479,17
4377660,453,9
4705820,469,26
4544560,459,17
4453900,465,17
4358340,462,17
4651960,465,17
4783880,467,26
4296460,458,34
4672220,467,17
4584000,455,17
4751100,464,26
4583440,459,34
4695820,456,17
4694520,422,26
4521620,470,34
4543300,460,9
4829800,440,17
4570820,483,26
4792760,463,17
4703560,457,17
4605440,476,17
4563100,460,17
4679360,462,17
4519700,458,17
4647920,470,9
4730720,446,26
4607500,444,17
4579840,466,17
4817480,471,17
4639260,464,17
4389140,445,9
4618280,459,17
4782180,470,17
4717820,472,17
4812560,481,17
4625840,462,9
4795880,469,26
4715480,465,26
4750520,463,26
4629340,461,17
4832820,439,26
4636800,446,26
4890280,481,34
4538820,459,17
4495440,471,34
4720860,484,9
4544620,434,9
4758640,485,9
4626880,437,26
4690200,472,17
4786220,476,17
4805460,455,26
4882980,475,17
4441280,454,34
4667020,457,17
4800840,472,17
4734500,458,17
4987540,474,9
5045560,461,34
4948880,453,26
4995520,447,26
4921060,466,9
4868700,506,34
4813640,454,17
5115780,482,17
5008260,468,17
4926520,479,9
4905460,459,26
4985660,464,17
5046600,435,17
4785660,475,26
5104600,468,26
5080920,476,9
5010400,449,26
4874260,440,17
5071140,489,17
5014300,442,9
4747700,464,9
4987840,438,9
4995940,473,9
4797720,459,9
4739520,497,39
5018740,457,17
4975900,454,17
5008700,464,26
4836680,479,17
5047140,450,17
5038280,484,26
4938160,454,26
4987060,446,17
5000480,446,9
5071720,473,9
4875540,427,17
4988160,452,17
4870520,477,17
4975380,459,17
4908060,478,9
5164360,485,39
5053040,473,17
4864340,445,9
4909800,482,26
4912480,479,51
5037600,464,9
4928080,479,17
5580160,489,17
5380720,439,17
4889280,472,17
4947320,471,9
4978540,474,9
4755240,460,17
4799520,475,17
4782420,480,17
4921800,467,17
4878360,465,51
5032580,509,34
5067900,487,17
5121240,458,17
5032180,473,17
5016300,431,17
5094400,455,26
5050820,459,26
4998440,447,9
4879320,484,17
4984040,462,17
5084880,485,26
4832460,470,17
5292120,475,9
5040840,474,9
4819560,465,17
4885920,450,26
5208220,466,9
5130820,475,26
4998960,472,26
5069600,487,17
5089380,458,26
4828280,464,17
4969100,454,9
5036720,475,17
4921760,462,9
4976940,480,17
5047260,482,17
4933640,454,17
5059240,443,26
4741140,474,17
4916440,464,34
5017300,485,9
4976100,464,9
5096580,457,17
5014480,465,17
5226060,471,17
4917640,493,26
5069480,479,9
5199420,442,17
4988340,488,17
4929660,462,17
4993660,461,17
4849880,474,9
4995500,482,17
4796320,472,9
5025280,466,17
5224580,499,9
4888320,479,17
5002880,446,34
4979600,485,26
5037560,463,17
4899720,478,9
4926680,458,17
5080300,461,17
5120660,497,17
5131100,483,17
5121600,481,17
4968980,479,34
5055020,471,9
5074100,458,9
4980940,481,17
5063400,460,17
4775700,474,17
5023860,493,17
4959840,440,26
5065320,468,17
5017160,452,9
4878480,466,26
4983680,476,17
4993700,487,17
5049960,460,17
5019360,477,26
5008000,455,34
5174760,500,26
5030040,495,26
5026840,455,17
4989920,495,26
5102360,449,17
5058720,465,9
4731120,486,17
5042060,467,26
4977700,463,17
4816020,467,51
5175520,462,26
5102240,470,26
4989620,454,26
5055800,472,51
4863760,460,26
4874540,467,17
4826780,461,9
5049760,488,17
4900560,455,17
5022800,470,34
5217140,457,17
4868440,477,17
5170020,465,9
5172040,508,17
5028880,453,26
5064880,481,17
5077120,495,17
5139740,473,26
5216320,455,17
5035000,485,17
5040120,463,34
5093240,475,26
4989080,457,26
5054100,487,17
5109820,440,17
5209880,484,9
5161240,470,9
5176440,459,26
5176920,467,17
4885240,475,26
5423220,480,26
5626520,460,9
6253780,470,17
4919840,461,9
4840620,477,17
4940980,447,9
5165280,459,17
5135580,495,26
5186540,484,39
5273100,471,9
5032100,463,17
5012520,474,9
4983600,477,9
4890980,471,9
5131160,477,9
5152500,486,9
5311260,499,17
5193460,465,9
4941880,475,26
5319280,472,17
5129380,481,26
5023740,478,26
5284640,498,9
4865220,486,17
5314060,492,17
4929700,480,9
5083420,464,9
5124800,473,9
4846420,478,9
5011640,458,17
5043900,498,34
5097500,492,26
